codBPIN;nomProy
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;TASAS Y DERECHOS ADMINISTRATIVOS
;IMPUESTOS
;IMPUESTOS
;IMPUESTOS
;IMPUESTOS
;FONDO DE ORGANISMOS FINANCIEROS INTERNACIONALES - FOFI, LEY 318 DE 1996
;NUEVA EPS - ART. 84 LEY 2063 DE 2020
;APORTES A FINDETER - SUBSIDIOS PARA OPERACIONES DE REDESCUENTO PARA PROYECTOS DE INVERSIÓN PARÁGRAFO ÚNICO, NUMERAL 3 ART. 270 DEL  ESTATUTO  ORGÁNICO DEL SISTEMA FINANCIERO
;CAPITALIZACIÓN DE ENTIDADES PÚBLICAS
;APOYO A LOS SISTEMAS DE TRANSPORTE MASIVO Y SISTEMAS ESTRATÉGICOS DE TRANSPORTE. (ART. 28 LEY 2155 DE 2021)
;APOYO A LAS EMPRESAS AFECTADAS POR EL PARO NACIONAL - AEAP. ART. 26 LEY 2155 DE 2021
;PROGRAMA DE APOYO AL EMPLEO FORMAL - PAEF . ART. 21, LEY 2155 DE 2021
;CUBRIMIENTO DEL RIESGO DEL DESLIZAMIENTO DEL SALARIO MÍNIMO - DECRETO 036 DE 2015
;TRANSFERENCIAS  A FOGAFIN, PASIVOS CONTINGENTES DERIVADOS DE LA VENTA DE ACCIONES BANCO POPULAR Y BANCO DE COLOMBIA . ART 31. LEY 35 DE 1993, DECRETO 2049 DE 1993 Y 1118  DE 1995
;TRANSFERENCIA A COLJUEGOS
;FALLOS JUDICIALES, DECISIONES CUASIJUDICIALES Y SOLUCIONES AMISTOSAS SISTEMA INTERAMERICANO DE DERECHOS HUMANOS
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;IMPUESTOS
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;FONDO DE PROGRAMAS ESPECIALES PARA LA PAZ: PROGRAMA DE REINTEGRACIÓN SOCIAL Y ECONÓMICA
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;CONTRIBUCIONES INHERENTES A LA NÓMINA
2018011000564;PREVENCIÓN RIESGOS DE VICTIMIZACIÓN Y REINCIDENCIA EN POBLACIÓN EN PROCESO DE REINTEGRACIÓN Y EN REINCORPORACIÓN  NACIONAL
2018011000660;FORTALECIMIENTO DE LA REINCORPORACIÓN DE LOS EXINTEGRANTES DE LAS FARC-EP  NACIONAL
2018011000660;FORTALECIMIENTO DE LA REINCORPORACIÓN DE LOS EXINTEGRANTES DE LAS FARC-EP  NACIONAL
2018011000660;FORTALECIMIENTO DE LA REINCORPORACIÓN DE LOS EXINTEGRANTES DE LAS FARC-EP  NACIONAL
2018011000814;FORTALECIMIENTO DE LA INFRAESTRUCTURA DEL MINISTERIO DE RELACIONES EXTERIORES PARA EL DESARROLLO DE LOS PROCESOS MISIONALES  NACIONAL-[PREVIO CONCEPTO  DNP]
2018011000824;MEJORAMIENTO TECNOLÓGICO DEL MINISTERIO DE RELACIONES EXTERIORES  NACIONAL
2018011000794;FORTALECIMIENTO DE LA GESTIÓN DOCUMENTAL EN EL MINISTERIO DE RELACIONES EXTERIORES Y SU FONDO ROTATORIO  BOGOTÁ
2018011000755;FORTALECIMIENTO DEL PLAN FRONTERAS PARA LA PROSPERIDAD: IMPULSAR EL DESARROLLO EN LAS ZONAS DE FRONTERA.  AMAZONAS, PUTUMAYO, LA GUAJIRA, SAN ANDRES Y PROVIDENCIA, BOYACÁ, NORTE DE SANTANDER, CHOCÓ, NARIÑO, ARAUCA, GUAINÍA, VAUPÉS, VICHADA, CESAR
2018011000757;MEJORAMIENTO DE CAPACIDADES LOCALES EN LAS CASAS LÚDICAS EN EL MARCO DEL PROGRAMA INTEGRAL NIÑOS, NIÑAS Y ADOLESCENTES CON OPORTUNIDADES  NACIONAL
2017011000183;FORTALECIMIENTO DE LA OFERTA INSTITUCIONAL  PARA LA VINCULACIÓN Y ATENCIÓN DE LOS COLOMBIANOS EN EL EXTERIOR  NACIONAL
2017011000180;FORTALECIMIENTO DEL MINISTERIO DE RELACIONES EXTERIORES PARA LA ATENCIÓN DE LAS VÍCTIMAS EN EL EXTERIOR  NACIONAL
2017011000227;FORTALECIMIENTO DE ESTRATEGIAS DE ACOMPAÑAMIENTO AL RETORNO DE CONNACIONALES PROCEDENTES DEL EXTERIOR  NACIONAL
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;TASAS Y DERECHOS ADMINISTRATIVOS
;IMPUESTOS
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;PLAN DE PROMOCIÓN DE COLOMBIA EN EL EXTERIOR
;CONVENIO DE MINAMATA SOBRE EL MERCURIO. LEY 1892 DE 2018
;FONDOS BINACIONALES
;ESTATUTO DE LA AGENCIA INTERNACIONAL DE ENERGÍAS RENOVABLES - IRENA (LEY 1665 / 2013)
;CONTRIBUCIÓN DE VALORIZACIÓN MUNICIPAL
2018011000315;MANTENIMIENTO Y ADECUACIÓN DE LA INFRAESTRUCTURA FÍSICA DE LA DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES A NIVEL NACIONAL
2018011000273;CONTROL DE LA PRODUCCIÓN Y CONSERVACIÓN EN EL CICLO VITAL DE DOCUMENTOS DE LA DIAN A NIVEL  NACIONAL
2018011000875;IMPLANTACIÓN PLAN ANUAL ANTIEVASION  NACIONAL
;SALARIO
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
2018011000468;ACTUALIZACIÓN DE LA REGULACIÓN CONTABLE PÚBLICA EN CONVERGENCIA CON ESTÁNDARES INTERNACIONALES DE INFORMACIÓN FINANCIERA  NACIONAL
2018011000348;FORTALECIMIENTO DE LA GENERACIÓN DE INFORMACIÓN DESDE EL SISTEMA  DE INFORMACIÓN MISIONAL DE LA CGN  BOGOTÁ
2017011000105;FORTALECIMIENTO DE LOS  CONTROLES   DE LA  INFORMACIÓN  CONTABLE PÚBLICA REPORTADA POR LAS ENTIDADES REGULADAS POR LA CGN A NIVEL  NACIONAL
2018011000191;FORTALECIMIENTO E INTEGRACIÓN DE LOS SISTEMAS DE GESTIÓN Y CONTROL DE LA CGN A TRAVÉS DEL SISTEMA INTEGRADO DE GESTIÓN INSTITUCIONAL - SIGI  NACIONAL
2018011000313;ADECUACIÓN FINANCIERA Y ESTADÍSTICA A LOS NUEVOS MARCOS NORMATIVOS  NACIONAL
2018011000307;FORTALECIMIENTO DE LA PLATAFORMA TECNOLÓGICA PARA LA PRESTACIÓN DE LOS SERVICIOS DE LA CGN  NACIONAL
2018011000110;CAPACITACIÓN DIVULGACIÓN Y ASISTENCIA TÉCNICA EN EL MODELO COLOMBIANO DE REGULACIÓN CONTABLE PÚBLICA  NACIONAL
;SALARIO
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;SENTENCIAS
;IMPUESTOS
;ESTAMPILLAS
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
2018011000309;FORTALECIMIENTO DE LA ARQUITECTURA TECNOLÓGICA DE LA SUPERSOLIDARIA EN  BOGOTÁ
2018011000300;ADMINISTRACIÓN DEL ACERVO DOCUMENTAL DE LA SUPERSOLIDARIA  BOGOTÁ
2018011000247;IMPLEMENTACIÓN DE LOS SISTEMAS DE GESTIÓN DE LA SUPERSOLIDARIA EN   BOGOTÁ
2018011000266;IMPLEMENTACIÓN DE LA SUPERVISIÓN BASADA EN RIESGOS EN LA SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA A NIVEL  NACIONAL
2018011000266;IMPLEMENTACIÓN DE LA SUPERVISIÓN BASADA EN RIESGOS EN LA SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA A NIVEL  NACIONAL
2018011000359;FORTALECIMIENTO DE LA SUPERVISIÓN DE FONDOS DE EMPLEADOS Y MUTUALES QUE EJERCEN LA ACTIVIDAD DE AHORRO Y CRÉDITO A NIVEL  NACIONAL
2018011000355;PREVENCIÓN DE LOS RIESGOS JURÍDICOS Y FINANCIEROS DE LAS ORGANIZACIONES SOLIDARIAS A NIVEL   NACIONAL
2020011000038;ADQUISICIÓN DE UNA NUEVA SEDE INTEGRADA PARA LA SUPERSOLIDARIA EN BOGOTÁ
2019011000096;FORTALECIMIENTO DEL SECTOR DE LA ECONOMÍA SOLIDARÍA EN MATERIA NORMATIVA Y REGULATORIA A NIVEL  NACIONAL
2019011000097;FORTALECIMIENTO DEL BUEN GOBIERNO EN LAS COOPERATIVAS DE AHORRO Y CRÉDITO A NIVEL  NACIONAL
2018011000654;IMPLEMENTACIÓN IMPULSO Y MASIFICACIÓN DE LA FACTURA ELECTRÓNICA EN COLOMBIA  NACIONAL
2018011000654;IMPLEMENTACIÓN IMPULSO Y MASIFICACIÓN DE LA FACTURA ELECTRÓNICA EN COLOMBIA  NACIONAL
2018011000867;FORTALECIMIENTO  Y DOTACION DEL LABORATORIO NACIONAL DE ADUANAS  NACIONAL
2018011000258;IMPLEMENTACIÓN DEL PLAN DE MODERNIZACIÓN TECNOLÓGICA EN LA DIAN A NIVEL  NACIONAL
;ORGANIZACIÓN PARA LA COOPERACIÓN Y EL DESARROLLO ECONÓMICO OCDE-ARTICULO 47 LEY 1450 DE 2011 Y LEY 1950 DE 2019
;CENTRO INTERAMERICANO DE ADMINISTRADORES TRIBUTARIOS - ART. 159, LEY 223 DE 1995
;CONSEJO DE COOPERACIÓN ADUANERA - (LEY 10 DE 1992)
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;SENTENCIAS
;CONCILIACIONES
;DEVOLUCIONES TRIBUTARIAS
;DEVOLUCIONES TRIBUTARIAS
;IMPUESTOS
;TASAS Y DERECHOS ADMINISTRATIVOS
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;PLANES COMPLEMENTARIOS DE SALUD (NO DE PENSIONES).
;IMPUESTOS
;TASAS Y DERECHOS ADMINISTRATIVOS
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ORGANIZACIÓN IBEROAMERICANA DE SEGURIDAD SOCIAL OISS (LEY 65 / 1981).
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;SENTENCIAS
;CONCILIACIONES
;IMPUESTOS
2018011000094;MEJORAMIENTO DEL EDIFICIO SEDE DE LA SUPERINTENDENCIA FINANCIERA DE COLOMBIA  BOGOTÁ
2018011000099;CAPACITACIÓN Y ENTRENAMIENTO PARA EL FORTALECIMIENTO DE COMPETENCIAS EN SUPERVISIÓN FINANCIERA  BOGOTÁ
2020011000023;FORTALECIMIENTO E INTEGRACIÓN DE LOS SISTEMAS DE GESTIÓN DE LA SUPERINTENDENCIA FINANCIERA DE COLOMBIA. BOGOTÁ
2018011000206;MEJORAMIENTO DEL SOPORTE DE LAS TECNOLOGÍAS DE INFORMACIÓN EN LA UGPP  BOGOTÁ
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;SENTENCIAS
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;FONDO DE DEFENSA TÉCNICA Y ESPECIALIZADA DE LOS MIEMBROS DE LA FUERZA PÚBLICA
;DERECHOS DE LOS SOLDADOS CUANDO RECIBEN LESIONES PERMANENTES, LITERAL F, ART. 40, LEY 48 DE 1993 (NO DE PENSIONES)
;SUBSIDIO VETERANOS GUERRA DE KOREA Y CONFLICTO CON EL PERÚ. LEY 683 DE 2001 (NO DE PENSIONES)
;MESADAS PENSIONALES (DE PENSIONES)
;CUOTAS PARTES PENSIONALES (DE PENSIONES)
;BONOS PENSIONALES (DE PENSIONES)
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;AUXILIOS FUNERARIOS
;APORTE PREVISIÓN SOCIAL SERVICIOS MÉDICOS (NO DE PENSIONES)
;INDEMNIZACIÓN POR DISMINUCIÓN DE LA CAPACIDAD PSICOFÍSICA (NO DE PENSIONES)
;TRANSFERIR AL FONDO DE SOLIDARIDAD DE LA CAJA DE VIVIENDA MILITAR Y DE POLICÍA. NUMERAL 5 PARÁGRAFO 2 ARTICULO 1 LEY 1305 DE 2009 (NO DE PENSIONES)
;TRANSFERENCIA CONVENIOS ICETEX
;SENTENCIAS
;CONCILIACIONES
;CESANTÍAS
;IMPUESTOS
;TASAS Y DERECHOS ADMINISTRATIVOS
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;ADQUISICIONES DIFERENTES DE ACTIVOS
2017011000120;TRASLADO DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIONES DE LAS FUERZAS MILITARES Y EL  MINISTERIO DE DEFENSA. PRIMERA FASE FORTALEZA  NACIONAL
2017011000116;CONSTRUCCIÓN DE LA NUEVA SEDE PARA EL SECTOR SEGURIDAD Y DEFENSA. PRIMERA FASE FUERZAS MILITARES Y MINISTERIO DE DEFENSA  NACIONAL
2018011000449;APOYO A  LOS SISTEMAS DE EDUCACIÓN Y GESTIÓN DEL TALENTO HUMANO DE LA FUERZA PÚBLICA A NIVEL  NACIONAL
2018011000415;FORTALECIMIENTO DE LOS SERVICIOS TECNOLÓGICOS DE LA UNIDAD DE GESTIÓN GENERAL DEL MINISTERIO DE DEFENSA  NACIONAL
2018011000584;FORTALECIMIENTO DE LAS CAPACIDADES DEL COLCERT PARA LA GESTIÓN Y RESPUESTA A INCIDENTES DE CIBERSEGURIDAD A NIVEL  NACIONAL
2018011000594;FORTALECIMIENTO DEL SISTEMA DE CIENCIA, TECNOLOGÍA E INNOVACIÓN EN EL SECTOR DEFENSA Y SEGURIDAD A NIVEL  NACIONAL
2018011000544;"OPTIMIZACIÓN DEL SISTEMA DE INFORMACIÓN LOGÍSTICO """"SILOG"""" A NIVEL  NACIONAL"
2018011000583;FORTALECIMIENTO DE LAS CAPACIDADES DE CIBERDEFENSA Y CIBERSEGURIDAD DEL COMANDO GENERAL DE LAS FF.MM  NACIONAL
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;INDEMNIZACIÓN POR DISMINUCIÓN DE LA CAPACIDAD PSICOFÍSICA (NO DE PENSIONES)
;CESANTÍAS
;IMPUESTOS
;TASAS Y DERECHOS ADMINISTRATIVOS
2018011000575;FORTALECIMIENTO DE LA PLATAFORMA E INFRAESTRUCTURA DE LA RED INTEGRADA DE COMUNICACIONES DE LAS FF.MM  NACIONAL
2018011000603;FORTALECIMIENTO DE LA CAPACIDAD TECNOLÓGICA Y DE DESPLIEGUE EN OPERACIONES CONTRA LOS DELITOS QUE AFECTAN LA LIBERTAD PERSONAL A NIVEL  NACIONAL
2018011000626;MEJORAMIENTO DE LA SEGURIDAD E INFRAESTRUCTURA DEL COMPLEJO MILITAR CAN   BOGOTÁ
2018011000419;FORTALECIMIENTO DE CAPACIDADES DE OPERACIONES ESPECIALES (THOR) NACIONAL
2018011000722;FORTALECIMIENTO DE LA INFRAESTRUCTURA DE LA ESCUELA SUPERIOR DE GUERRA EN  BOGOTÁ
2018011000741;OPTIMIZACIÓN DEL CENTRO DE SIMULACIÓN Y ANÁLISIS DE CRISIS DE LA ESCUELA SUPERIOR DE GUERRA EN  BOGOTÁ
2020011000036;CONFORMACIÓN DEL CENTRO DE INTEGRACIÓN DE INFORMACIÓN GEOESPACIAL ESTRATÉGICO-MILITAR PARA LA DEFENSA Y SEGURIDAD NACIONAL
2020011000027;IMPLEMENTACION DE ACCIONES INTEGRALES PARA LA PREVENCION, INTELIGENCIA E INVESTIGACION DE DELITOS ASOCIADOS A LA CIBER EXTORSION A NIVEL  NACIONAL-[PREVIO CONCEPTO DNP]
2019011000158;MEJORAMIENTO DE LOS NIVELES DE ALISTAMIENTO TERRESTRE DE LOS MEDIOS OPERATIVOS Y LOGÍSTICOS DEL COMANDO GENERAL DE LAS FUERZAS MILITARES.  BOGOTÁ
2019011000153;FORTALECIMIENTO  DE  LA INFRAESTRUCTURA TECNOLOGICA DEL SISTEMA MISIONAL SIAEM   NACIONAL
;SALARIO
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;SALARIO
;SALARIO
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;INDEMNIZACIÓN POR DISMINUCIÓN DE LA CAPACIDAD PSICOFÍSICA (NO DE PENSIONES)
;CESANTÍAS
;IMPUESTOS
;TASAS Y DERECHOS ADMINISTRATIVOS
;CONTRIBUCIÓN NACIONAL DE VALORIZACIÓN
;MULTAS, SANCIONES E INTERESES DE MORA
2018011000212;DESARROLLO DEL SOSTENIMIENTO DE LA AVIACIÓN DEL EJÉRCITO  NACIONAL
2018011000216;FORTALECIMIENTO DEL SISTEMA DE DEFENSA ESTRATÉGICO DEL EJERCITO  NACIONAL
2018011000196;FORTALECIMIENTO DEL MATERIAL Y EQUIPO PARA LAS TROPAS DE PRIMERA LÍNEA DE COMBATE DEL EJÉRCITO  NACIONAL
2018011000197;FORTALECIMIENTO DE LOS SISTEMAS DE MANDO Y CONTROL DEL EJÉRCITO  NACIONAL
2018011000175;FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTRATÉGICA OPERACIONAL DEL EJERCITO NACIONAL
2018011000175;FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTRATÉGICA OPERACIONAL DEL EJERCITO NACIONAL
2018011000272;FORTALECIMIENTO DEL EQUIPO DE INGENIEROS MILITARES DEL EJERCITO  NACIONAL
2018011000295;FORTALECIMIENTO DE LOS MEDIOS CIBERNÉTICOS DEL EJERCITO  NACIONAL
2018011000259;IMPLEMENTACIÓN SISTEMA INTEGRADO DE INFORMACIÓN DE INTELIGENCIA DEL EJERCITO  NACIONAL
2018011000220;FORTALECIMIENTO DE LOS GRUPOS ANTI EXPLOSIVOS DEL EJERCITO  NACIONAL
2018011000223;FORTALECIMIENTO INFRAESTRUCTURA DE SOPORTE DEL EJÉRCITO  NACIONAL
2018011000223;FORTALECIMIENTO INFRAESTRUCTURA DE SOPORTE DEL EJÉRCITO  NACIONAL
2018011000222;FORTALECIMIENTO DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES DEL EJÉRCITO  NACIONAL
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ORGANIZACION INTERNACIONAL HIDROGRAFICA. OIH. (LEY 408 DE 1997)
;ORGANIZACION MARITIMA INTERNACIONAL.OMI. (LEY 6  DE 1974 Y LEY 45 DE 1994)
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;INDEMNIZACIÓN POR DISMINUCIÓN DE LA CAPACIDAD PSICOFÍSICA (NO DE PENSIONES)
;MATERIALES Y SUMINISTROS
;ADQUISICIÓN DE SERVICIOS
;CESANTÍAS
;IMPUESTOS
;TASAS Y DERECHOS ADMINISTRATIVOS
2018011000678;FORTALECIMIENTO DEL SISTEMA DE SEGURIDAD INTEGRAL MARÍTIMA Y FLUVIAL A NIVEL  NACIONAL
2018011000750;CONSOLIDACIÓN DEL POTENCIAL DE LA AUTORIDAD MARÍTIMA EN EL TERRITORIO   NACIONAL
2018011000611;DESARROLLO DE LA AGENDA CIENTÍFICA PARA LA AUTORIDAD MARÍTIMA Y FLUVIAL A NIVEL  NACIONAL
2018011000607;IMPLEMENTACIÓN DEL PLAN NACIONAL DE INFRAESTRUCTURA A NIVEL  NACIONAL
2018011001057;OPTIMIZACIÓN DE LA GESTIÓN DE LOS ASUNTOS INTERNACIONALES DE LA DIRECCIÓN GENERAL MARÍTIMA A NIVEL  NACIONAL
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;IMPUESTOS
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
;OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;MESADAS PENSIONALES (DE PENSIONES)
;CUOTAS PARTES PENSIONALES (DE PENSIONES)
;BONOS PENSIONALES (DE PENSIONES)
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;ASIGNACIONES DE RETIRO (NO DE PENSIONES)
;ASIGNACIONES DE RETIRO (NO DE PENSIONES)
;ASIGNACIONES DE RETIRO (NO DE PENSIONES)
;AUXILIOS FUNERARIOS
;APORTE PREVISIÓN SOCIAL SERVICIOS MÉDICOS (NO DE PENSIONES)
;APORTE PREVISIÓN SOCIAL SERVICIOS MÉDICOS (NO DE PENSIONES)
;APORTE PREVISIÓN SOCIAL SERVICIOS MÉDICOS (NO DE PENSIONES)
;BIENESTAR SOCIAL AFILIADOS DE LA CAJA DE RETIRO DE LAS FUERZAS MILITARES Y LA CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL, DECRETOS 2002 Y 2003 DE 1984 (NO DE PENSIONES)
;SENTENCIAS
;SENTENCIAS
;CONCILIACIONES
;MATERIALES Y SUMINISTROS
;ADQUISICIÓN DE SERVICIOS
;CESANTÍAS
;IMPUESTOS
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;CUOTA DE FISCALIZACIÓN Y AUDITAJE
;SALARIO
;CONTRIBUCIONES INHERENTES A LA NÓMINA
;REMUNERACIONES NO CONSTITUTIVAS DE FACTOR SALARIAL
2020011000073;MANTENIMIENTO DE LOS BIENES INMUEBLES DE CREMIL EN EL CENTRO INTERNACIONAL TEQUENDAMA (CIT) BOGOTÁ
2018011000537;APOYO EN LA ESTRUCTURACIÓN DE LA FACTIBILIDAD PARA LA RESTAURACIÓN FÍSICA Y PUESTA EN OPERACIÓN DE LOS BIENES INMUEBLES DE CREMIL EN EL CENTRO INTERNACIONAL TEQUENDAMA  BOGOTÁ
2018011000751;FORTALECIMIENTO DE LA GESTIÓN DE CREMIL CON EL APOYO DE LAS TIC  BOGOTÁ
2018011000751;FORTALECIMIENTO DE LA GESTIÓN DE CREMIL CON EL APOYO DE LAS TIC  BOGOTÁ
2017011000372;MANTENIMIENTO RECUPERATIVO Y ESTRUCTURAL DE VIVIENDAS FISCALES Y SUS AREAS COMUNES A NIVEL  NACIONAL
2017011000372;MANTENIMIENTO RECUPERATIVO Y ESTRUCTURAL DE VIVIENDAS FISCALES Y SUS AREAS COMUNES A NIVEL  NACIONAL
2019011000070;CONSTRUCCIÓN DE VIVIENDAS FISCALES Y SUS ÁREAS COMUNES A NIVEL  NACIONAL
;OTROS GASTOS DE PERSONAL - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS
;ADQUISICIONES DIFERENTES DE ACTIVOS
;OTRAS TRANSFERENCIAS - DISTRIBUCIÓN PREVIO CONCEPTO DGPPN
;MESADAS PENSIONALES (DE PENSIONES)
;INCAPACIDADES Y LICENCIAS DE MATERNIDAD Y PATERNIDAD (NO DE PENSIONES)
;MATERIALES Y SUMINISTROS
;ADQUISICIÓN DE SERVICIOS
;CESANTÍAS
;DEPÓSITO EN PRENDA
;IMPUESTOS
